tr_val,total_r0,std
0,0.431271204,0.0198147688281
0.1,0.486997352,0.0236671288702
0.2,0.509097726,0.0257129797853
0.3,0.527599046,0.026157726011
0.4,0.532370172,0.0261525838114
0.5,0.545762738,0.0219699509573
0.6,0.547477956,0.0261699817013
0.7,0.552261794,0.0245713231771
0.8,0.557543058,0.0277209731737
