tr_val,total_r0,std
0,0.577148963,0.0526213780122
0.1,0.651560385,0.0387653453591
0.2,0.661399154,0.0529807697074
0.3,0.672339132,0.0777227738569
0.4,0.670312836,0.126041686692
0.5,0.652864082,0.089644089723
0.6,0.664017767,0.117751899529
0.7,0.682663221,0.17589043527
0.8,0.667361376,0.145200955787
